"3663","Mesuji","254"
"3664","Mesuji Timur","254"
"3665","Panca Jaya","254"
"3666","Rawa Jitu Utara","254"
"3667","Simpang Pematang","254"
"3668","Tanjung Raya","254"
"3669","Way Serdang","254"
"3670","Gedong Tataan","255"
"3671","Kedondong","255"
"3672","Marga Punduh","255"
"3673","Negeri Katon","255"
"3674","Padang Cermin","255"
"3675","Punduh Pidada","255"
"3676","Tegineneng","255"
"3677","Way Khilau","255"
"3678","Way Lima","255"
"3679","Bengkunat","256"
"3680","Bengkunat Belimbing","256"
"3681","Karya Penggawa","256"
"3682","Krui Selatan","256"
"3683","Lemong","256"
"3684","Ngambur","256"
"3685","Pesisir Selatan","256"
"3686","Pesisir Tengah","256"
"3687","Pesisir Utara","256"
"3688","Pulau Pisang","256"
"3689","Way Krui","256"
"3690","Adi Luwih","257"
"3691","Ambarawa","257"
"3692","Banyumas","257"
"3693","Gading Rejo","257"
"3694","Pagelaran","257"
"3695","Pagelaran Utara","257"
"3696","Pardasuka","257"
"3697","Pringsewu","257"
"3698","Sukoharjo","257"
"3699","Air Naningan","258"
"3700","Bandar Negeri Semuong","258"
"3701","Bulok","258"
"3702","Cukuh Balak","258"
"3703","Gisting","258"
"3704","Gunung Alip","258"
"3705","Kelumbayan","258"
"3706","Kelumbayan Barat","258"
"3707","Kota Agung (Kota Agung Pusat)","258"
"3708","Kota Agung Barat","258"
"3709","Kota Agung Timur","258"
"3710","Limau","258"
"3711","Pematang Sawa","258"
"3712","Pugung","258"
"3713","Pulau Panggung","258"
"3714","Semaka","258"
"3715","Sumberejo","258"
"3716","Talang Padang","258"
"3717","Ulubelu","258"
"3718","Wonosobo","258"
"3719","Banjar Agung","259"
"3720","Banjar Baru","259"
"3721","Banjar Margo","259"
"3722","Dente Teladas","259"
"3723","Gedung Aji","259"
"3724","Gedung Aji Baru","259"
"3725","Gedung Meneng","259"
"3726","Menggala","259"
"3727","Menggala Timur","259"
"3728","Meraksa Aji","259"
"3729","Penawar Aji","259"
"3730","Penawar Tama","259"
"3731","Rawa Pitu","259"
"3732","Rawajitu Selatan","259"
"3733","Rawajitu Timur","259"
"3734","Gunung Agung","260"
"3735","Gunung Terang","260"
"3736","Lambu Kibang","260"
"3737","Pagar Dewa","260"
"3738","Tulang Bawang Tengah","260"
"3739","Tulang Bawang Udik","260"
"3740","Tumijajar","260"
"3741","Way Kenanga","260"
"3742","Bahuga","261"
"3743","Banjit","261"
"3744","Baradatu","261"
"3745","Blambangan Umpu","261"
"3746","Buay Bahuga","261"
"3747","Bumi Agung","261"
"3748","Gunung Labuhan","261"
"3749","Kasui","261"
"3750","Negara Batin","261"
"3751","Negeri Agung","261"
"3752","Negeri Besar","261"
"3753","Pakuan Ratu","261"
"3754","Rebang Tangkas","261"
"3755","Way Tuba","261"
"3756","Bumi Waras","262"
"3757","Enggal","262"
"3758","Kedamaian","262"
"3759","Kedaton","262"
"3760","Kemiling","262"
"3761","Labuhan Ratu","262"
"3762","Langkapura","262"
"3763","Panjang","262"
"3764","Rajabasa","262"
"3765","Sukabumi","262"
"3766","Sukarame","262"
"3767","Tanjung Karang Barat","262"
"3768","Tanjung Karang Pusat","262"
"3769","Tanjung Karang Timur","262"
"3770","Tanjung Senang","262"
"3771","Telukbetung Barat","262"
"3772","Telukbetung Selatan","262"
"3773","Telukbetung Timur","262"
"3774","Telukbetung Utara","262"
"3775","Way Halim","262"
"3776","Metro Barat","263"
"3777","Metro Pusat","263"
"3778","Metro Selatan","263"
"3779","Metro Timur","263"
"3780","Metro Utara","263"
"3781","Airbuaya","264"
"3782","Batabual","264"
"3783","Fena Leisela","264"
"3784","Lilialy","264"
"3785","Lolong Guba","264"
"3786","Namlea","264"
"3787","Teluk Kaiely","264"
"3788","Waeapo","264"
"3789","Waelata","264"
"3790","Waplau","264"
"3791","Ambalau","265"
"3792","Fena Fafan","265"
"3793","Kepala Madan","265"
"3794","Leksula","265"
"3795","Namrole","265"
"3796","Waesama","265"
"3797","Aru Selatan","266"
"3798","Aru Selatan Timur","266"
"3799","Aru Selatan Utara","266"
"3800","Aru Tengah","266"
"3801","Aru Tengah Selatan","266"
"3802","Aru Tengah Timur","266"
"3803","Aru Utara","266"
"3804","Aru Utara Timur Batuley","266"
"3805","Pulau-Pulau Aru","266"
"3806","Sir-Sir","266"
"3807","Damer","267"
"3808","Dawelor Dawera","267"
"3809","Kepulauan Romang","267"
"3810","Kisar Utara","267"
"3811","Mdona Hyera/Hiera","267"
"3812","Moa Lakor","267"
"3813","Pulau Lakor","267"
"3814","Pulau Letti (Leti Moa Lakor)","267"
"3815","Pulau Masela","267"
"3816","Pulau Pulau Babar","267"
"3817","Pulau Pulau Terselatan","267"
"3818","Pulau Wetang","267"
"3819","Pulau-Pulau Babar Timur","267"
"3820","Wetar","267"
"3821","Wetar Barat","267"
"3822","Wetar Timur","267"
"3823","Wetar Utara","267"
"3824","Amahai","268"
"3825","Banda","268"
"3826","Kota Masohi","268"
"3827","Leihitu","268"
"3828","Leihitu Barat","268"
"3829","Nusa Laut","268"
"3830","Pulau Haruku","268"
"3831","Salahutu","268"
"3832","Saparua","268"
"3833","Saparua Timur","268"
"3834","Seram Utara","268"
"3835","Seram Utara Barat","268"
"3836","Seram Utara Timur Kobi","268"
"3837","Seram Utara Timur Seti","268"
"3838","Tehoru","268"
"3839","Teluk Elpaputih","268"
"3840","Telutih","268"
"3841","Teon Nila Serua","268"
"3842","Hoat Sorbay","269"
"3843","Kei Besar","269"
"3844","Kei Besar Selatan","269"
"3845","Kei Besar Selatan Barat","269"
"3846","Kei Besar Utara Barat","269"
"3847","Kei Besar Utara Timur","269"
"3848","Kei Kecil","269"
"3849","Kei Kecil Barat","269"
"3850","Kei Kecil Timur","269"
"3851","Kei Kecil Timur Selatan","269"
"3852","Manyeuw","269"
"3853","Kormomolin","270"
"3854","Molu Maru","270"
"3855","Nirunmas","270"
"3856","Selaru","270"
"3857","Tanimbar Selatan","270"
"3858","Tanimbar Utara","270"
"3859","Wer Maktian","270"
"3860","Wer Tamrian","270"
"3861","Wuar Labobar","270"
"3862","Yaru","270"
"3863","Amalatu","271"
"3864","Elpaputih","271"
"3865","Huamual","271"
"3866","Huamual Belakang","271"
"3867","Inamosol","271"
"3868","Kairatu","271"
"3869","Kairatu Barat","271"
"3870","Kepulauan Manipa","271"
"3871","Seram Barat","271"
"3872","Taniwel","271"
"3873","Taniwel Timur","271"
"3874","Bula","272"
"3875","Bula Barat","272"
"3876","Gorom Timur","272"
"3877","Kian Darat","272"
"3878","Kilmury","272"
"3879","Pulau Gorom","272"
"3880","Pulau Panjang","272"
"3881","Seram Timur","272"
"3882","Siritaun Wida Timur","272"
"3883","Siwalalat","272"
"3884","Teluk Waru","272"
"3885","Teor","272"
"3886","Tutuk Tolu","272"
"3887","Wakate","272"
"3888","Werinama","272"
"3889","Baguala","273"
"3890","Leitimur Selatan","273"
"3891","Nusaniwe (Nusanive)","273"
"3892","Sirimau","273"
"3893","Teluk Ambon","273"
"3894","Kur Selatan","274"
"3895","Pulau Dullah Selatan","274"
"3896","Pulau Dullah Utara","274"
"3897","Pulau Tayando Tam","274"
"3898","Pulau-Pulau Kur","274"
"3899","Ibu","275"
"3900","Ibu Selatan","275"
"3901","Ibu Utara","275"
"3902","Jailolo","275"
"3903","Jailolo Selatan","275"
"3904","Loloda","275"
"3905","Sahu","275"
"3906","Sahu Timur","275"
"3907","Bacan","276"
"3908","Bacan Barat","276"
"3909","Bacan Barat Utara","276"
"3910","Bacan Selatan","276"
"3911","Bacan Timur","276"
"3912","Bacan Timur Selatan","276"
"3913","Bacan Timur Tengah","276"
"3914","Gane Barat","276"
"3915","Gane Barat Selatan","276"
"3916","Gane Barat Utara","276"
"3917","Gane Timur","276"
"3918","Gane Timur Selatan","276"
"3919","Gane Timur Tengah","276"
"3920","Kasiruta Barat","276"
"3921","Kasiruta Timur","276"
"3922","Kayoa","276"
"3923","Kayoa Barat","276"
"3924","Kayoa Selatan","276"
"3925","Kayoa Utara","276"
"3926","Kepulauan Botanglomang","276"
"3927","Kepulauan Joronga","276"
"3928","Makian Barat (Pulau Makian)","276"
"3929","Mandioli Selatan","276"
"3930","Mandioli Utara","276"
"3931","Obi","276"
"3932","Obi Barat","276"
"3933","Obi Selatan","276"
"3934","Obi Timur","276"
"3935","Obi Utara","276"
"3936","Pulau Makian","276"
"3937","Patani","277"
"3938","Patani Barat","277"
"3939","Patani Utara","277"
"3940","Pulau Gebe","277"
"3941","Weda","277"
"3942","Weda Selatan","277"
"3943","Weda Tengah","277"
"3944","Weda Utara","277"
"3945","Kota Maba","278"
"3946","Maba","278"
"3947","Maba Selatan","278"
"3948","Maba Tengah","278"
"3949","Maba Utara","278"
"3950","Wasile","278"
"3951","Wasile Selatan","278"
"3952","Wasile Tengah","278"
"3953","Wasile Timur","278"
"3954","Wasile Utara","278"
"3955","Galela","279"
"3956","Galela Barat","279"
"3957","Galela Selatan","279"
"3958","Galela Utara","279"
"3959","Kao","279"
"3960","Kao Barat","279"
"3961","Kao Teluk","279"
"3962","Kao Utara","279"
"3963","Loloda Kepulauan","279"
"3964","Loloda Utara","279"
"3965","Malifut","279"
"3966","Tobelo","279"
"3967","Tobelo Barat","279"
"3968","Tobelo Selatan","279"
"3969","Tobelo Tengah","279"
"3970","Tobelo Timur","279"
"3971","Tobelo Utara","279"
"3972","Mangoli Barat","280"
"3973","Mangoli Selatan","280"
"3974","Mangoli Tengah","280"
"3975","Mangoli Timur","280"
"3976","Mangoli Utara","280"
"3977","Mangoli Utara Timur","280"
"3978","Sanana","280"
"3979","Sanana Utara","280"
"3980","Sulabesi Barat","280"
"3981","Sulabesi Selatan","280"
"3982","Sulabesi Tengah","280"
"3983","Sulabesi Timur","280"
"3984","Morotai Jaya","281"
"3985","Morotai Selatan","281"
"3986","Morotai Selatan Barat","281"
"3987","Morotai Timur","281"
"3988","Morotai Utara","281"
"3989","Lede","282"
"3990","Tabona","282"
"3991","Taliabu Barat","282"
"3992","Taliabu Barat Laut","282"
"3993","Taliabu Selatan","282"
"3994","Taliabu Timur","282"
"3995","Taliabu Timur Selatan","282"
"3996","Taliabu Utara","282"
"3997","Moti (Pulau Moti)","283"
"3998","Pulau Batang Dua","283"
"3999","Pulau Hiri","283"
"4000","Pulau Ternate","283"
"4001","Ternate Selatan (Kota)","283"
"4002","Ternate Tengah (Kota)","283"
"4003","Ternate Utara (Kota)","283"
"4004","Oba","284"
"4005","Oba Selatan","284"
"4006","Oba Tengah","284"
"4007","Oba Utara","284"
"4008","Tidore","284"
"4009","Tidore (Pulau Tidore)","284"
"4010","Tidore Selatan","284"
"4011","Tidore Timur","284"
"4012","Tidore Utara","284"
"4013","Ambalawi","285"
"4014","Belo","285"
"4015","Bolo","285"
"4016","Donggo","285"
"4017","Lambitu","285"
"4018","Lambu","285"
"4019","Langgudu","285"
"4020","Madapangga","285"
"4021","Monta","285"
"4022","Palibelo","285"
"4023","Parado","285"
"4024","Sanggar","285"
"4025","Sape","285"
"4026","Soromandi","285"
"4027","Tambora","285"
"4028","Wawo","285"
"4029","Wera","285"
"4030","Woha","285"
"4031","Dompu","286"
"4032","Hu'u","286"
"4033","Kempo","286"
"4034","Kilo","286"
"4035","Manggalewa","286"
"4036","Pajo","286"
"4037","Pekat","286"
"4038","Woja","286"
"4039","Batu Layar","287"
"4040","Gerung","287"
"4041","Gunungsari","287"
"4042","Kediri","287"
"4043","Kuripan","287"
"4044","Labuapi","287"
"4045","Lembar","287"
"4046","Lingsar","287"
"4047","Narmada","287"
"4048","Sekotong","287"
"4049","Batukliang","288"
"4050","Batukliang Utara","288"
"4051","Janapria","288"
"4052","Jonggat","288"
"4053","Kopang","288"
"4054","Praya","288"
"4055","Praya Barat","288"
"4056","Praya Barat Daya","288"
"4057","Praya Tengah","288"
"4058","Praya Timur","288"
"4059","Pringgarata","288"
"4060","Pujut","288"
"4061","Aikmel","289"
"4062","Jerowaru","289"
"4063","Keruak","289"
"4064","Labuhan Haji","289"
"4065","Masbagik","289"
"4066","Montong Gading","289"
"4067","Pringgabaya","289"
"4068","Pringgasela","289"
"4069","Sakra","289"
"4070","Sakra Barat","289"
"4071","Sakra Timur","289"
"4072","Sambalia (Sambelia)","289"
"4073","Selong","289"
"4074","Sembalun","289"
"4075","Sikur","289"
"4076","Suela (Suwela)","289"
"4077","Sukamulia","289"
"4078","Suralaga","289"
"4079","Terara","289"
"4080","Wanasaba","289"
"4081","Bayan","290"
"4082","Gangga","290"
"4083","Kayangan","290"
"4084","Pemenang","290"
"4085","Tanjung","290"
"4086","Alas","291"
"4087","Alas Barat","291"
"4088","Batulanteh","291"
"4089","Buer","291"
"4090","Empang","291"
"4091","Labangka","291"
"4092","Labuhan Badas","291"
"4093","Lantung","291"
"4094","Lape (Lape Lopok)","291"
"4095","Lenangguar","291"
"4096","Lopok","291"
"4097","Lunyuk","291"
"4098","Maronge","291"
"4099","Moyo Hilir","291"
"4100","Moyo Hulu","291"
"4101","Moyo Utara","291"
"4102","Orong Telu","291"
"4103","Plampang","291"
"4104","Rhee","291"
"4105","Ropang","291"
"4106","Sumbawa","291"
"4107","Tarano","291"
"4108","Unter Iwes (Unterwiris)","291"
"4109","Utan","291"
"4110","Brang Ene","292"
"4111","Brang Rea","292"
"4112","Jereweh","292"
"4113","Maluk","292"
"4114","Poto Tano","292"
"4115","Sateluk (Seteluk)","292"
"4116","Sekongkang","292"
"4117","Taliwang","292"
"4118","Asakota","293"
"4119","Mpunda","293"
"4120","Raba","293"
"4121","Rasanae Barat","293"
"4122","Rasanae Timur","293"
"4123","Ampenan","294"
"4124","Cakranegara","294"
"4125","Mataram","294"
"4126","Sandubaya (Sandujaya)","294"
"4127","Sekarbela","294"
"4128","Selaparang (Selaprang)","294"
"4129","Alor Barat Daya","295"
"4130","Alor Barat Laut","295"
"4131","Alor Selatan","295"
"4132","Alor Tengah Utara","295"
"4133","Alor Timur","295"
"4134","Alor Timur Laut","295"
"4135","Kabola","295"
"4136","Lembur","295"
"4137","Mataru","295"
"4138","Pantar","295"
"4139","Pantar Barat","295"
"4140","Pantar Barat Laut","295"
"4141","Pantar Tengah","295"
"4142","Pantar Timur","295"
"4143","Pulau Pura","295"
"4144","Pureman","295"
"4145","Teluk Mutiara","295"
"4146","Atambua Barat","296"
"4147","Atambua Kota","296"
"4148","Atambua Selatan","296"
"4149","Kakuluk Mesak","296"
"4150","Lamaknen","296"
"4151","Lamaknen Selatan","296"
"4152","Lasiolat","296"
"4153","Nanaet Duabesi","296"
"4154","Raihat","296"
"4155","Raimanuk","296"
"4156","Tasifeto Barat","296"
"4157","Tasifeto Timur","296"
"4158","Detukeli","297"
"4159","Detusoko","297"
"4160","Ende","297"
"4161","Ende Selatan","297"
"4162","Ende Tengah","297"
"4163","Ende Timur","297"
"4164","Ende Utara","297"
"4165","Kelimutu","297"
"4166","Kota Baru","297"
"4167","Lepembusu Kelisoke","297"
"4168","Lio Timur","297"
"4169","Maukaro","297"
"4170","Maurole","297"
"4171","Nangapanda","297"
"4172","Ndona","297"
"4173","Ndona Timur","297"
"4174","Ndori","297"
"4175","Pulau Ende","297"
"4176","Wewaria","297"
"4177","Wolojita","297"
"4178","Wolowaru","297"
"4179","Adonara","298"
"4180","Adonara Barat","298"
"4181","Adonara Tengah","298"
"4182","Adonara Timur","298"
"4183","Demon Pagong","298"
"4184","Ile Boleng","298"
"4185","Ile Bura","298"
"4186","Ile Mandiri","298"
"4187","Kelubagolit","298"
"4188","Larantuka","298"
"4189","Lewolema","298"
"4190","Solor Barat","298"
"4191","Solor Selatan","298"
"4192","Solor Timur","298"
"4193","Tanjung Bunga","298"
"4194","Titehena","298"
"4195","Witihama","298"
"4196","Wotan Ulumando","298"
"4197","Wulanggitang","298"
"4198","Amabi Oefeto","299"
"4199","Amabi Oefeto Timur","299"
"4200","Amarasi","299"
"4201","Amarasi Barat","299"
"4202","Amarasi Selatan","299"
"4203","Amarasi Timur","299"
"4204","Amfoang Barat Daya","299"
"4205","Amfoang Barat Laut","299"
"4206","Amfoang Selatan","299"
"4207","Amfoang Tengah","299"
"4208","Amfoang Timur","299"
"4209","Amfoang Utara","299"
"4210","Fatuleu","299"
"4211","Fatuleu Barat","299"
"4212","Fatuleu Tengah","299"
"4213","Kupang Barat","299"
"4214","Kupang Tengah","299"
"4215","Kupang Timur","299"
"4216","Nekamese","299"
"4217","Semau","299"
"4218","Semau Selatan","299"
"4219","Sulamu","299"
"4220","Taebenu","299"
"4221","Takari","299"
"4222","Atadei","300"
"4223","Buyasuri","300"
"4224","Ile Ape","300"
"4225","Ile Ape Timur","300"
"4226","Lebatukan","300"
"4227","Naga Wutung","300"
"4228","Nubatukan","300"
"4229","Omesuri","300"
"4230","Wulandoni","300"
"4231","Botin Leobele","301"
"4232","Io Kufeu","301"
"4233","Kobalima","301"
"4234","Kobalima Timur","301"
"4235","Laenmanen","301"
"4236","Malaka Barat","301"
"4237","Malaka Tengah","301"
"4238","Malaka Timur","301"
"4239","Rinhat","301"
"4240","Sasitamean","301"
"4241","Weliman","301"
"4242","Wewiku","301"
"4243","Cibal","302"
"4244","Cibal Barat","302"
"4245","Langke Rembong","302"
"4246","Lelak","302"
"4247","Rahong Utara","302"
"4248","Reok","302"
"4249","Reok Barat","302"
"4250","Ruteng","302"
"4251","Satar Mese","302"
"4252","Satar Mese Barat","302"
"4253","Wae Rii","302"
"4254","Boleng","303"
"4255","Komodo","303"
"4256","Kuwus","303"
"4257","Lembor","303"
"4258","Lembor Selatan","303"
"4259","Macang Pacar","303"
"4260","Mbeliling","303"
"4261","Ndoso","303"
"4262","Sano Nggoang","303"
"4263","Welak","303"
"4264","Borong","304"
"4265","Elar","304"
"4266","Elar Selatan","304"
"4267","Kota Komba","304"
"4268","Lamba Leda","304"
"4269","Poco Ranaka","304"
"4270","Poco Ranaka Timur","304"
"4271","Rana Mese","304"
"4272","Sambi Rampas","304"
"4273","Aesesa","305"
"4274","Aesesa Selatan","305"
"4275","Boawae","305"
"4276","Keo Tengah","305"
"4277","Mauponggo","305"
"4278","Nangaroro","305"
"4279","Wolowae","305"
"4280","Aimere","306"
"4281","Bajawa","306"
"4282","Bajawa Utara","306"
"4283","Golewa","306"
"4284","Golewa Barat","306"
"4285","Golewa Selatan","306"
"4286","Inerie","306"
"4287","Jerebuu","306"
"4288","Riung","306"
"4289","Riung Barat","306"
"4290","Soa","306"
"4291","Wolomeze (Riung Selatan)","306"
"4292","Landu Leko","307"
"4293","Lobalain","307"
"4294","Ndao Nuse","307"
"4295","Pantai Baru","307"
"4296","Rote Barat","307"
"4297","Rote Barat Daya","307"
"4298","Rote Barat Laut","307"
"4299","Rote Selatan","307"
"4300","Rote Tengah","307"
"4301","Rote Timur","307"
"4302","Hawu Mehara","308"
"4303","Raijua","308"
"4304","Sabu Barat","308"
"4305","Sabu Liae","308"
"4306","Sabu Tengah","308"
"4307","Sabu Timur","308"
"4308","Alok","309"
"4309","Alok Barat","309"
"4310","Alok Timur","309"
"4311","Bola","309"
"4312","Doreng","309"
"4313","Hewokloang","309"
"4314","Kangae","309"
"4315","Kewapante","309"
"4316","Koting","309"
"4317","Lela","309"
"4318","Magepanda","309"
"4319","Mapitara","309"
"4320","Mego","309"
"4321","Nelle (Maumerei)","309"
"4322","Nita","309"
"4323","Paga","309"
"4324","Palue","309"
"4325","Talibura","309"
"4326","Tana Wawo","309"
"4327","Waiblama","309"
"4328","Waigete","309"
"4329","Kota Waikabubak","310"
"4330","Lamboya","310"
"4331","Lamboya Barat","310"
"4332","Loli","310"
"4333","Tana Righu","310"
"4334","Wanokaka","310"
"4335","Kodi","311"
"4336","Kodi Balaghar","311"
"4337","Kodi Bangedo","311"
"4338","Kodi Utara","311"
"4339","Kota Tambolaka","311"
"4340","Loura (Laura)","311"
"4341","Wewewa Barat","311"
"4342","Wewewa Selatan","311"
"4343","Wewewa Tengah (Wewera Tengah)","311"
"4344","Wewewa Timur","311"
"4345","Wewewa Utara","311"
"4346","Katiku Tana","312"
"4347","Katikutana Selatan","312"
"4348","Mamboro","312"
"4349","Umbu Ratu Nggay","312"
"4350","Umbu Ratu Nggay Barat","312"
"4351","Haharu","313"
"4352","Kahaunguweti (Kahaungu Eti)","313"
"4353","Kambata Mapambuhang","313"
"4354","Kambera","313"
"4355","Kanatang","313"
"4356","Karera","313"
"4357","Katala Hamu Lingu","313"
"4358","Kota Waingapu","313"
"4359","Lewa","313"
"4360","Lewa Tidahu","313"
"4361","Mahu","313"
"4362","Matawai Lappau (La Pawu)","313"
"4363","Ngadu Ngala","313"
"4364","Nggaha Oriangu","313"
"4365","Paberiwai","313"
"4366","Pahunga Lodu","313"
"4367","Pandawai","313"
"4368","Pinupahar (Pirapahar)","313"
"4369","Rindi","313"
"4370","Tabundung","313"
"4371","Umalulu","313"
"4372","Wula Waijelu","313"
"4373","Amanatun Selatan","314"
"4374","Amanatun Utara","314"
"4375","Amanuban Barat","314"
"4376","Amanuban Selatan","314"
"4377","Amanuban Tengah","314"
"4378","Amanuban Timur","314"
"4379","Batu Putih","314"
"4380","Boking","314"
"4381","Fatukopa","314"
"4382","Fatumnasi","314"
"4383","Fautmolo","314"
"4384","Kie (Ki'e)","314"
"4385","Kok Baun","314"
"4386","Kolbano","314"
"4387","Kot Olin","314"
"4388","Kota Soe","314"
"4389","Kualin","314"
"4390","Kuanfatu","314"
"4391","Kuatnana","314"
"4392","Mollo Barat","314"
"4393","Mollo Selatan","314"
"4394","Mollo Tengah","314"
"4395","Mollo Utara","314"
"4396","Noebana","314"
"4397","Noebeba","314"
"4398","Nunbena","314"
"4399","Nunkolo","314"
"4400","Oenino","314"
"4401","Polen","314"
"4402","Santian","314"
"4403","Tobu","314"
"4404","Toianas","314"
"4405","Biboki Anleu","315"
"4406","Biboki Feotleu","315"
"4407","Biboki Moenleu","315"
"4408","Biboki Selatan","315"
"4409","Biboki Tan Pah","315"
"4410","Biboki Utara","315"
"4411","Bikomi Nilulat","315"
"4412","Bikomi Selatan","315"
"4413","Bikomi Tengah","315"
"4414","Bikomi Utara","315"
"4415","Insana","315"
"4416","Insana Barat","315"
"4417","Insana Fafinesu","315"
"4418","Insana Tengah","315"
"4419","Insana Utara","315"
"4420","Kota Kefamenanu","315"
"4421","Miomafo Barat","315"
"4422","Miomafo Tengah","315"
"4423","Miomafo Timur","315"
"4424","Musi","315"
"4425","Mutis","315"
"4426","Naibenu","315"
"4427","Noemuti","315"
"4428","Noemuti Timur","315"
"4429","Alak","316"
"4430","Kelapa Lima","316"
"4431","Kota Lama","316"
"4432","Kota Raja","316"
"4433","Maulafa","316"
"4434","Oebobo","316"
"4435","Agats","317"
"4436","Akat","317"
"4437","Atsy / Atsj","317"
"4438","Ayip","317"
"4439","Betcbamu","317"
"4440","Der Koumur","317"
"4441","Fayit","317"
"4442","Jetsy","317"
"4443","Joerat","317"
"4444","Kolf Braza","317"
"4445","Kopay","317"
"4446","Pantai Kasuari","317"
"4447","Pulau Tiga","317"
"4448","Safan","317"
"4449","Sawa Erma","317"
"4450","Sirets","317"
"4451","Suator","317"
"4452","Suru-suru","317"
"4453","Unir Sirau","317"
"4454","Aimando Padaido","318"
"4455","Andey","318"
"4456","Biak Barat","318"
"4457","Biak Kota","318"
"4458","Biak Timur","318"
"4459","Biak Utara","318"
"4460","Bondifuar","318"
"4461","Bruyadori","318"
"4462","Numfor Barat","318"
"4463","Numfor Timur","318"
"4464","Oridek","318"
"4465","Orkeri","318"
"4466","Padaido","318"
"4467","Poiru","318"
"4468","Samofa","318"
"4469","Swandiwe","318"
"4470","Warsa","318"
"4471","Yawosi","318"
"4472","Yendidori","318"
"4473","Ambatkwi (Ambatkui)","319"
"4474","Arimop","319"
"4475","Bomakia","319"
"4476","Firiwage","319"
"4477","Fofi","319"
"4478","Iniyandit","319"
"4479","Jair","319"
"4480","Kawagit","319"
"4481","Ki","319"
"4482","Kombay","319"
"4483","Kombut","319"
"4484","Kouh","319"
"4485","Mandobo","319"
"4486","Manggelum","319"
"4487","Mindiptana","319"
"4488","Ninati","319"
"4489","Sesnuk","319"
"4490","Subur","319"
"4491","Waropko","319"
"4492","Yaniruma","319"
"4493","Bowobado","320"
"4494","Kapiraya","320"
"4495","Tigi","320"
"4496","Tigi Barat","320"
"4497","Tigi Timur","320"
"4498","Dogiyai","321"
"4499","Kamu","321"
"4500","Kamu Selatan","321"
"4501","Kamu Timur","321"
"4502","Kamu Utara (Ikrar/Ikrat)","321"
"4503","Mapia","321"
"4504","Mapia Barat","321"
"4505","Mapia Tengah","321"
"4506","Piyaiye (Sukikai)","321"
"4507","Sukikai Selatan","321"
"4508","Agisiga","322"
"4509","Biandoga","322"
"4510","Hitadipa","322"
"4511","Homeyo","322"
"4512","Sugapa","322"
"4513","Tomosiga","322"
"4514","Ugimba","322"
"4515","Wandai","322"
"4516","Airu","323"
"4517","Demta","323"
"4518","Depapre","323"
"4519","Ebungfau (Ebungfa)","323"
"4520","Gresi Selatan","323"
"4521","Kaureh","323"
"4522","Kemtuk","323"
"4523","Kemtuk Gresi","323"
"4524","Nambluong","323"
"4525","Nimbokrang","323"
"4526","Nimboran","323"
"4527","Ravenirara","323"
"4528","Sentani","323"
"4529","Sentani Barat","323"
"4530","Sentani Timur","323"
"4531","Unurum Guay","323"
"4532","Waibu","323"
"4533","Yapsi","323"
"4534","Yokari","323"
"4535","Asologaima (Asalogaima)","324"
"4536","Asolokobal","324"
"4537","Asotipo","324"
"4538","Bolakme","324"
"4539","Bpiri","324"
"4540","Bugi","324"
"4541","Hubikiak","324"
"4542","Hubikosi (Hobikosi)","324"
"4543","Ibele","324"
"4544","Itlay Hisage","324"
"4545","Koragi","324"
"4546","Kurulu","324"
"4547","Libarek","324"
"4548","Maima","324"
"4549","Molagalome","324"
"4550","Muliama","324"
"4551","Musatfak","324"
"4552","Napua","324"
"4553","Pelebaga","324"
"4554","Piramid","324"
"4555","Pisugi","324"
"4556","Popugoba","324"
"4557","Siepkosi","324"
"4558","Silo Karno Doga","324"
"4559","Taelarek","324"
"4560","Tagime","324"
"4561","Tagineri","324"
"4562","Trikora","324"
"4563","Usilimo","324"
"4564","Wadangku","324"
"4565","Walaik","324"
"4566","Walelagama","324"
"4567","Wame","324"
"4568","Wamena","324"
"4569","Welesi","324"
"4570","Wesaput","324"
"4571","Wita Waya","324"
"4572","Wollo (Wolo)","324"
"4573","Wouma","324"
"4574","Yalengga","324"
"4575","Arso","325"
"4576","Arso Timur","325"
"4577","Senggi","325"
"4578","Skanto","325"
"4579","Towe","325"
"4580","Waris","325"
"4581","Web","325"
"4582","Angkaisera","326"
"4583","Kepulauan Ambai","326"
"4584","Kosiwo","326"
"4585","Poom","326"
"4586","Pulau Kurudu","326"
"4587","Pulau Yerui","326"
"4588","Raimbawi","326"
"4589","Teluk Ampimoi","326"
"4590","Windesi","326"
"4591","Wonawa","326"
"4592","Yapen Barat","326"
"4593","Yapen Selatan","326"
"4594","Yapen Timur","326"
"4595","Yapen Utara","326"
"4596","Awina","327"
"4597","Ayumnati","327"
"4598","Balingga","327"
"4599","Balingga Barat","327"
"4600","Bruwa","327"
"4601","Buguk Gona","327"
"4602","Dimba","327"
"4603","Gamelia","327"
"4604","Gelok Beam","327"
"4605","Goa Balim","327"
"4606","Gollo","327"
"4607","Guna","327"
"4608","Gupura","327"
"4609","Karu","327"
"4610","Kelulome","327"
"4611","Kolawa","327"
"4612","Kuly Lanny","327"
"4613","Kuyawage","327"
"4614","Lannyna","327"
"4615","Makki","327"
"4616","Melagi","327"
"4617","Melagineri","327"
"4618","Milimbo","327"
"4619","Mokoni","327"
"4620","Muara","327"
"4621","Nikogwe","327"
"4622","Niname","327"
"4623","Nogi","327"
